timestamp_s,lat,lon,alt_m
10118.707768389,-35.363411,149.165445,9.992000579833984
10119.167809463,-35.363411,149.1654412,9.991000175476074
10119.597136341,-35.3634111,149.165436,9.99000072479248
10119.995371701,-35.363411299999996,149.1654293,9.987000465393066
10120.369353415,-35.3634114,149.1654211,9.985000610351562
10120.694639681,-35.3634114,149.1654111,9.983000755310059
10120.99107719,-35.3634114,149.1653995,9.982000350952148
10121.40353434,-35.363411299999996,149.1653862,9.983000755310059
10121.819312724,-35.363411299999996,149.16537169999998,9.986000061035156
10122.325723459,-35.3634112,149.16535589999998,9.991000175476074
10122.7599782,-35.363411,149.1653393,9.994000434875488
10123.130487081,-35.3634109,149.1653218,9.999000549316406
10123.540413694,-35.3634108,149.16530369999998,10.004000663757324
10123.973435544,-35.363410699999996,149.1652851,10.009000778198242
10124.310819959,-35.3634106,149.16526629999998,10.01300048828125
10124.650622,-35.3634106,149.1652473,10.016000747680664
10125.071089252,-35.3634105,149.1652283,10.018000602722168
10125.607503863,-35.3634105,149.1652093,10.019000053405762
10126.051131172,-35.3634105,149.1651905,10.019000053405762
10126.638729844,-35.3634105,149.16517199999998,10.019000053405762
10127.039919546,-35.3634106,149.1651539,10.020000457763672
10127.347492989,-35.363410699999996,149.1651364,10.020000457763672
10127.668054929,-35.363410699999996,149.1651197,10.019000053405762
10128.053338074,-35.3634108,149.16510399999999,10.019000053405762
10128.493732914,-35.3634109,149.1650894,10.020000457763672
10128.924720084,-35.363411,149.1650761,10.020000457763672
10129.395715863,-35.3634111,149.1650644,10.019000053405762
10129.983597221,-35.3634112,149.16505429999998,10.017000198364258
10130.444648095,-35.363411299999996,149.165046,10.01400089263916
10130.858876399,-35.363411299999996,149.16503939999998,10.009000778198242
10131.182232908,-35.363411299999996,149.1650343,10.00200080871582
10131.643740152,-35.3634112,149.1650305,9.996000289916992
10131.992839407,-35.363410699999996,149.1650278,9.992000579833984
10132.335176882,-35.3634097,149.16502599999998,9.99000072479248
10132.679267028,-35.363408199999995,149.1650249,9.988000869750977
10132.999220973,-35.363406,149.1650243,9.988000869750977
10133.292335547,-35.363403399999996,149.16502409999998,9.987000465393066
10133.642107023,-35.3634006,149.16502409999998,9.988000869750977
10133.951813865,-35.3633976,149.16502409999998,9.98900032043457
10134.265607083,-35.3633948,149.16502409999998,9.991000175476074
10134.568089866,-35.363392,149.165024,9.993000030517578
10134.868888769,-35.363389399999996,149.1650239,9.995000839233398
10135.164246401,-35.3633871,149.1650242,9.998000144958496
10135.488240125,-35.3633854,149.1650249,10.00100040435791
10135.777971568,-35.3633842,149.1650264,10.004000663757324
10136.07645348,-35.3633836,149.1650288,10.005000114440918
10136.357604062,-35.3633835,149.1650324,10.004000663757324
10136.671241043,-35.3633836,149.1650371,10.00200080871582
10136.968415751,-35.3633838,149.1650434,10.0
10137.270851555,-35.3633841,149.1650512,9.998000144958496
10137.581217861,-35.3633843,149.1650607,9.996000289916992
10137.886715403,-35.3633844,149.1650719,9.995000839233398
10138.181933329,-35.363384499999995,149.1650848,9.996000289916992
10138.510075342,-35.363384599999996,149.1650991,9.997000694274902
10138.843206016,-35.363384499999995,149.16511459999998,10.0
10139.157316828,-35.363384499999995,149.1651311,10.003000259399414
10139.460728379,-35.363384499999995,149.1651484,10.006000518798828
10139.799834698,-35.3633844,149.1651664,10.010000228881836
10140.542414392,-35.3633844,149.16518489999999,10.01300048828125
10141.279246532,-35.3633843,149.1652038,10.017000198364258
10141.971977019,-35.3633842,149.1652227,10.019000053405762
10142.688547619,-35.3633841,149.1652418,10.022000312805176
10143.461183014,-35.363383999999996,149.1652607,10.022000312805176
10144.358150746,-35.363383999999996,149.1652796,10.021000862121582
10145.204284606,-35.363383999999996,149.1652982,10.020000457763672
10145.952627154,-35.363383899999995,149.1653164,10.020000457763672
10146.717593987,-35.363383899999995,149.165334,10.020000457763672
10147.445802242,-35.363383899999995,149.1653509,10.020000457763672
10148.169824867,-35.363383899999995,149.16536689999998,10.019000053405762
10148.935835942,-35.363383899999995,149.1653818,10.018000602722168
10149.640771338,-35.363383899999995,149.1653954,10.016000747680664
10150.319759898,-35.3633838,149.1654075,10.015000343322754
10151.059478297,-35.3633838,149.165418,10.01200008392334
10151.78615895,-35.3633838,149.1654268,10.008000373840332
10152.465147044,-35.3633838,149.1654338,10.004000663757324
10153.217037788,-35.3633838,149.1654393,9.998000144958496
10153.896608282,-35.3633836,149.1654434,9.991000175476074
10154.710671328,-35.3633832,149.16544639999998,9.987000465393066
10155.525850653,-35.3633824,149.1654484,9.984000205993652
10156.232659034,-35.363381,149.16544969999998,9.981000900268555
10156.939678072,-35.363379099999996,149.1654504,9.980000495910645
10157.482528298,-35.363376699999996,149.1654508,9.979000091552734
10158.200616049,-35.3633741,149.1654508,9.980000495910645
10159.024981857,-35.3633713,149.1654509,9.980000495910645
10159.74549549,-35.3633685,149.1654509,9.981000900268555
10160.683960609,-35.3633658,149.165451,9.983000755310059
10161.187586485,-35.363363299999996,149.165451,9.985000610351562
10161.996410009,-35.3633611,149.1654508,9.987000465393066
10162.828449782,-35.3633593,149.16545019999998,9.98900032043457
10163.651547506,-35.363358,149.1654489,9.99000072479248
10164.368186277,-35.3633573,149.1654467,9.991000175476074
10165.166291138,-35.363357,149.1654434,9.991000175476074
10165.962518206,-35.363357,149.1654389,9.98900032043457
10166.846091841,-35.363357199999996,149.165433,9.987000465393066
10167.472428494,-35.3633574,149.1654256,9.984000205993652
10168.296160649,-35.3633575,149.1654166,9.982000350952148
10169.002928849,-35.3633576,149.1654058,9.980000495910645
10169.854187671,-35.3633575,149.1653933,9.981000900268555
10170.731127661,-35.3633575,149.1653794,9.984000205993652
10171.485393399,-35.3633574,149.1653643,9.987000465393066
10171.761485242,-35.363357199999996,149.1653481,9.99000072479248
10172.062069206,-35.3633571,149.16533099999998,9.994000434875488
10172.343395905,-35.3633569,149.16531319999999,9.998000144958496
10172.65810815,-35.3633568,149.1652948,10.00100040435791
10172.961973096,-35.3633567,149.1652761,10.004000663757324
10173.269745283,-35.3633567,149.1652571,10.007000923156738
10173.591614322,-35.363356599999996,149.16523809999998,10.009000778198242
10173.904151048,-35.363356599999996,149.1652192,10.010000228881836
10174.329142697,-35.363356599999996,149.16520029999998,10.010000228881836
10174.775558939,-35.363356599999996,149.16518159999998,10.010000228881836
10175.170567952,-35.3633567,149.1651632,10.011000633239746
10175.669989341,-35.3633567,149.1651454,10.01200008392334
10176.104338323,-35.3633568,149.1651282,10.01300048828125
10176.445240336,-35.3633568,149.165112,10.01300048828125
10176.768800649,-35.3633569,149.1650968,10.01300048828125
10177.117236523,-35.3633569,149.1650829,10.01200008392334
10177.439211459,-35.363357,149.1650703,10.011000633239746
10177.780512365,-35.363357,149.1650593,10.009000778198242
10178.073038472,-35.363357,149.1650501,10.006000518798828
10178.372339204,-35.363357,149.1650426,10.00200080871582
10178.677319357,-35.363357,149.1650368,9.996000289916992
10178.965811296,-35.363357,149.1650323,9.99000072479248
10179.243532688,-35.3633567,149.165029,9.985000610351562
10179.541028483,-35.3633559,149.1650268,9.982000350952148
10179.817620627,-35.363354699999995,149.1650253,9.980000495910645
10180.110773036,-35.363352899999995,149.1650245,9.979000091552734
10180.439466144,-35.363350499999996,149.16502409999998,9.97800064086914
10180.771229576,-35.3633478,149.165024,9.979000091552734
10181.053856536,-35.363344999999995,149.165024,9.979000091552734
10181.381850767,-35.3633421,149.165024,9.980000495910645
10181.713367118,-35.3633393,149.165024,9.982000350952148
10182.061850601,-35.3633366,149.1650239,9.984000205993652
10182.371457703,-35.3633342,149.165024,9.987000465393066
10182.677081652,-35.363332199999995,149.1650245,9.98900032043457
10182.973028141,-35.3633307,149.1650256,9.991000175476074
10183.278080563,-35.363329799999995,149.1650276,9.993000030517578
10183.590949974,-35.3633295,149.1650305,9.993000030517578
10183.890481449,-35.3633295,149.1650347,9.992000579833984
10184.182783183,-35.3633297,149.1650402,9.991000175476074
10184.493768434,-35.3633299,149.1650472,9.99000072479248
10184.779602611,-35.3633301,149.1650558,9.988000869750977
10185.083225507,-35.3633303,149.1650661,9.986000061035156
10185.373805872,-35.363330399999995,149.16507819999998,9.986000061035156
10185.688305899,-35.363330399999995,149.1650918,9.987000465393066
10185.985579699,-35.3633305,149.1651067,9.98900032043457
10186.292099809,-35.3633305,149.16512269999998,9.992000579833984
10186.61692653,-35.363330399999995,149.1651397,9.995000839233398
10186.935796609,-35.3633303,149.1651574,9.999000549316406
10187.224443212,-35.3633302,149.1651756,10.00200080871582
10187.536406105,-35.3633302,149.1651943,10.006000518798828
10187.820801384,-35.3633301,149.16521319999998,10.008000373840332
10188.126837016,-35.36333,149.16523229999999,10.010000228881836
10188.415640835,-35.36333,149.1652513,10.01200008392334
10188.73925105,-35.3633299,149.16527019999998,10.01200008392334
10189.040378165,-35.3633299,149.1652889,10.01300048828125
10189.324478173,-35.3633299,149.1653074,10.01400089263916
10189.638599112,-35.3633299,149.1653253,10.01400089263916
10189.938365709,-35.3633299,149.1653426,10.015000343322754
10190.226235175,-35.3633299,149.1653591,10.016000747680664
10190.541726378,-35.3633299,149.16537449999998,10.017000198364258
10190.822695421,-35.363329799999995,149.1653888,10.017000198364258
10191.109506109,-35.363329799999995,149.1654017,10.016000747680664
10191.403352468,-35.363329799999995,149.165413,10.015000343322754
10191.726358046,-35.363329799999995,149.1654227,10.01400089263916
10192.017857922,-35.363329799999995,149.16543059999998,10.010000228881836
10192.312195652,-35.363329799999995,149.16543679999998,10.005000114440918
10192.607097196,-35.3633297,149.16544159999998,9.999000549316406
10192.900489537,-35.3633295,149.1654451,9.994000434875488
10193.192061147,-35.3633288,149.1654476,9.98900032043457
10193.514438805,-35.3633277,149.16544919999998,9.987000465393066
10193.810017419,-35.3633261,149.16545019999998,9.986000061035156
10194.110725116,-35.3633239,149.16545069999998,9.986000061035156
10194.404892215,-35.3633214,149.1654509,9.987000465393066
10194.73664397,-35.3633186,149.1654509,9.987000465393066
10195.039106494,-35.363315799999995,149.1654509,9.988000869750977
10195.331079454,-35.3633131,149.165451,9.99000072479248
10195.63793496,-35.3633105,149.16545109999998,9.991000175476074
10195.932194039,-35.3633082,149.165451,9.992000579833984
10196.232093177,-35.363306099999996,149.16545069999998,9.995000839233398
10196.551223939,-35.3633046,149.16544969999998,9.997000694274902
10196.832282064,-35.3633036,149.165448,9.998000144958496
10197.183577875,-35.3633032,149.1654452,9.998000144958496
10197.464290344,-35.363303099999996,149.1654414,9.997000694274902
10197.789688622,-35.3633033,149.1654362,9.995000839233398
10198.086815116,-35.3633034,149.16542959999998,9.992000579833984
10198.388852801,-35.3633036,149.1654213,9.99000072479248
10198.702342456,-35.363303699999996,149.16541139999998,9.987000465393066
10199.009158205,-35.363303699999996,149.1653997,9.986000061035156
10199.298656343,-35.3633038,149.16538649999998,9.987000465393066
10199.613522115,-35.363303699999996,149.1653719,9.98900032043457
10199.926161529,-35.3633035,149.1653562,9.992000579833984
10200.2231688,-35.3633034,149.1653395,9.996000289916992
10200.546480896,-35.3633033,149.1653221,9.999000549316406
10200.842566089,-35.363303099999996,149.165304,10.003000259399414
10201.1247138,-35.363303,149.1652854,10.007000923156738
10201.420440593,-35.3633029,149.1652665,10.011000633239746
10201.738967727,-35.3633029,149.1652475,10.01400089263916
10202.042114527,-35.3633029,149.16522849999998,10.016000747680664
10202.338093599,-35.3633029,149.1652096,10.017000198364258
10202.658847761,-35.3633029,149.16519069999998,10.017000198364258
10202.945253958,-35.3633029,149.1651722,10.017000198364258
10203.247133665,-35.3633029,149.1651541,10.016000747680664
10203.55787436,-35.3633029,149.16513659999998,10.016000747680664
10203.852582687,-35.363303,149.16511989999998,10.015000343322754
10204.146843575,-35.363303,149.16510409999998,10.01400089263916
10204.453808026,-35.363303,149.1650895,10.01300048828125
10204.755283088,-35.363303099999996,149.1650762,10.01200008392334
10205.058175386,-35.363303099999996,149.1650645,10.010000228881836
10205.337137661,-35.3633032,149.1650544,10.007000923156738
10205.661039329,-35.3633032,149.165046,10.004000663757324
10205.953952564,-35.3633032,149.16503939999998,9.999000549316406
10206.270353166,-35.3633032,149.1650343,9.995000839233398
10206.572938298,-35.363303099999996,149.1650304,9.99000072479248
10206.889148068,-35.3633026,149.1650277,9.985000610351562
10207.19170729,-35.3633016,149.1650259,9.983000755310059
10207.49270157,-35.3633001,149.1650247,9.982000350952148
10207.831336456,-35.363298,149.16502409999998,9.982000350952148
10208.15038559,-35.3632954,149.1650239,9.982000350952148
10208.446328717,-35.3632926,149.1650239,9.983000755310059
10208.774443739,-35.363289699999996,149.1650239,9.984000205993652
10209.059612874,-35.3632869,149.1650239,9.985000610351562
10209.354022883,-35.363284199999995,149.1650238,9.987000465393066
10209.661674136,-35.3632816,149.1650238,9.98900032043457
10209.968046616,-35.363279399999996,149.16502409999998,9.991000175476074
10210.251573191,-35.363277599999996,149.1650248,9.994000434875488
10210.567385345,-35.3632764,149.1650263,9.996000289916992
10210.858137769,-35.3632758,149.1650288,9.997000694274902
10211.157445244,-35.3632756,149.1650323,9.996000289916992
10211.469511345,-35.363275699999996,149.1650371,9.995000839233398
10211.783050872,-35.3632759,149.16504329999998,9.993000030517578
10212.083181675,-35.3632762,149.1650511,9.992000579833984
10212.376221842,-35.363276299999995,149.1650606,9.99000072479248
10212.695442268,-35.3632764,149.1650718,9.98900032043457
10212.994514547,-35.3632764,149.1650847,9.98900032043457
10213.291116505,-35.3632764,149.165099,9.991000175476074
10213.626034868,-35.3632764,149.1651145,9.994000434875488
10213.912540223,-35.3632764,149.165131,9.997000694274902
10214.210554391,-35.363276299999995,149.1651483,10.00100040435791
10214.497330047,-35.3632762,149.16516629999998,10.005000114440918
10214.803560376,-35.3632761,149.1651848,10.009000778198242
10215.105602262,-35.363276,149.1652037,10.01300048828125
10215.390271061,-35.363276,149.1652227,10.016000747680664
10215.692628789,-35.3632759,149.1652417,10.018000602722168
10215.983173927,-35.3632759,149.1652607,10.018000602722168
10216.268565773,-35.3632759,149.1652796,10.017000198364258
10216.583362637,-35.3632759,149.1652982,10.016000747680664
10216.874346153,-35.3632758,149.1653165,10.016000747680664
10217.173146751,-35.3632758,149.1653341,10.017000198364258
10217.468470676,-35.3632758,149.16535109999998,10.017000198364258
10217.783331031,-35.3632758,149.165367,10.017000198364258
10218.087931592,-35.3632758,149.1653819,10.016000747680664
10218.386246939,-35.3632758,149.16539559999998,10.015000343322754
10218.694832252,-35.363275699999996,149.1654077,10.01400089263916
10218.988702536,-35.363275699999996,149.1654182,10.01200008392334
10219.279190443,-35.363275699999996,149.165427,10.009000778198242
10219.572406995,-35.363275699999996,149.165434,10.005000114440918
10219.883840954,-35.363275699999996,149.1654395,9.999000549316406
10220.181081311,-35.3632756,149.1654436,9.994000434875488
10220.478829966,-35.3632752,149.1654466,9.99000072479248
10220.785915927,-35.3632744,149.1654486,9.987000465393066
10221.079741408,-35.363273,149.1654499,9.985000610351562
10221.380024386,-35.3632711,149.16545069999998,9.984000205993652
10221.685522871,-35.3632687,149.165451,9.984000205993652
10221.990320869,-35.363265999999996,149.16545109999998,9.985000610351562
10222.271186087,-35.3632632,149.16545109999998,9.985000610351562
10222.567105937,-35.3632604,149.16545109999998,9.986000061035156
10222.886507014,-35.3632577,149.1654512,9.987000465393066
10223.180321181,-35.3632552,149.1654512,9.98900032043457
10223.459694734,-35.3632529,149.16545109999998,9.991000175476074
10223.77454172,-35.3632511,149.1654504,9.993000030517578
10224.074931028,-35.3632498,149.165449,9.995000839233398
10224.377697864,-35.3632491,149.16544679999998,9.995000839233398
10224.687577724,-35.3632488,149.16544349999998,9.995000839233398
10225.009408589,-35.363248899999995,149.165439,9.993000030517578
10225.300249653,-35.3632491,149.1654331,9.991000175476074
10225.625516984,-35.3632493,149.1654257,9.98900032043457
10225.921729783,-35.3632494,149.16541669999998,9.987000465393066
10226.221706855,-35.363249499999995,149.1654058,9.986000061035156
10226.508279492,-35.363249499999995,149.1653934,9.985000610351562
10226.850516193,-35.363249499999995,149.1653794,9.986000061035156
10227.157289893,-35.363249499999995,149.1653642,9.988000869750977
10227.464634637,-35.3632493,149.1653479,9.991000175476074
10227.765179094,-35.3632492,149.1653308,9.994000434875488
10228.088887769,-35.3632491,149.1653129,9.998000144958496
10228.407483015,-35.363248999999996,149.1652945,10.00100040435791
10228.751060666,-35.363248999999996,149.1652757,10.005000114440918
10229.07137028,-35.363248899999995,149.16525679999998,10.008000373840332
10229.431950912,-35.363248899999995,149.1652377,10.011000633239746
10229.788665384,-35.363248899999995,149.1652187,10.01200008392334
10230.126904898,-35.363248899999995,149.16519979999998,10.011000633239746
10230.418456269,-35.363248899999995,149.16518109999998,10.011000633239746
10230.738522602,-35.363248899999995,149.1651627,10.01200008392334
10231.028425166,-35.363248899999995,149.1651449,10.01300048828125
10231.337328853,-35.363248899999995,149.1651277,10.01400089263916
10231.649551259,-35.363248899999995,149.1651115,10.016000747680664
10231.949530895,-35.363248899999995,149.1650963,10.015000343322754
10232.241342588,-35.363248899999995,149.1650824,10.015000343322754
10232.548762904,-35.363248899999995,149.1650699,10.01400089263916
10232.865363547,-35.363248899999995,149.1650589,10.01200008392334
10233.169055498,-35.363248899999995,149.1650497,10.010000228881836
10233.45491203,-35.363248899999995,149.16504229999998,10.006000518798828
10233.780786401,-35.363248899999995,149.1650364,10.00100040435791
10234.113135594,-35.363248899999995,149.165032,9.997000694274902
10234.407109127,-35.3632486,149.1650287,9.992000579833984
10234.710927622,-35.3632479,149.16502649999998,9.988000869750977
10235.055801268,-35.3632467,149.16502499999999,9.986000061035156
10235.348880696,-35.3632449,149.1650242,9.985000610351562
10235.664232918,-35.3632426,149.1650238,9.986000061035156
10235.955574806,-35.363239899999996,149.1650237,9.987000465393066
10236.270750954,-35.3632371,149.1650237,9.988000869750977
10236.551481002,-35.363234299999995,149.16502359999998,9.98900032043457
10236.88373233,-35.3632316,149.16502359999998,9.991000175476074
10237.172270846,-35.363228899999996,149.1650235,9.992000579833984
10237.47111265,-35.3632266,149.16502359999998,9.993000030517578
10237.769430122,-35.363224599999995,149.16502409999998,9.994000434875488
10238.072771342,-35.3632231,149.1650252,9.995000839233398
10238.407452093,-35.3632223,149.1650272,9.997000694274902
10238.727176397,-35.3632219,149.1650302,9.997000694274902
10239.023486399,-35.3632219,149.1650344,9.995000839233398
10239.318449666,-35.3632221,149.16504,9.993000030517578
10239.596423014,-35.3632223,149.165047,9.991000175476074
10239.912248507,-35.3632225,149.16505569999998,9.98900032043457
10240.367661688,-35.3632226,149.1650661,9.987000465393066
10240.822113942,-35.3632226,149.16507819999998,9.987000465393066
10241.194121322,-35.3632226,149.1650919,9.98900032043457
10241.685070352,-35.3632226,149.1651068,9.991000175476074
10242.087846489,-35.3632225,149.1651229,9.995000839233398
10242.498869157,-35.3632224,149.16513989999999,9.998000144958496
10242.95771553,-35.3632223,149.1651576,10.00100040435791
10243.436477044,-35.363222199999996,149.16517589999998,10.005000114440918
10243.959378623,-35.3632221,149.1651946,10.009000778198242
10244.428715336,-35.363222,149.1652135,10.01200008392334
10244.909557208,-35.363222,149.1652326,10.015000343322754
10245.344635244,-35.363222,149.1652516,10.015000343322754
10245.80425576,-35.363222,149.16527059999999,10.01300048828125
10246.355981285,-35.3632221,149.1652894,10.01300048828125
10246.857068432,-35.3632221,149.1653078,10.01300048828125
10247.289994363,-35.3632221,149.1653258,10.01300048828125
10247.716692948,-35.3632221,149.1653431,10.01300048828125
10248.086081553,-35.3632221,149.1653596,10.015000343322754
10248.387285928,-35.3632221,149.1653751,10.015000343322754
10248.755442748,-35.3632221,149.16538939999998,10.01400089263916
10249.081925847,-35.3632221,149.1654022,10.01200008392334
10249.470077067,-35.3632221,149.1654136,10.010000228881836
10249.898256573,-35.3632221,149.1654232,10.009000778198242
10250.357907662,-35.3632221,149.1654311,10.007000923156738
10250.874753965,-35.3632221,149.16543729999998,10.005000114440918
10251.25454528,-35.3632221,149.16544199999998,10.0
10251.598312698,-35.3632218,149.1654455,9.995000839233398
10252.085657074,-35.3632212,149.165448,9.992000579833984
10252.46754286,-35.3632201,149.1654496,9.99000072479248
10252.93866227,-35.3632184,149.16545059999999,9.98900032043457
10253.39866097,-35.3632162,149.16545109999998,9.988000869750977
10253.952069824,-35.3632136,149.1654513,9.99000072479248
10254.392459499,-35.3632108,149.1654513,9.99000072479248
10254.856745564,-35.363208,149.1654513,9.99000072479248
10255.188562999,-35.363205199999996,149.1654513,9.991000175476074
10255.51953376,-35.3632025,149.1654514,9.991000175476074
10255.827260569,-35.3632001,149.1654513,9.992000579833984
10256.145127462,-35.363198,149.165451,9.993000030517578
10256.45705871,-35.3631964,149.1654499,9.994000434875488
10256.784340017,-35.363195399999995,149.1654481,9.996000289916992
10257.121452248,-35.363194899999996,149.16544539999998,9.996000289916992
10257.517514549,-35.363194899999996,149.1654414,9.995000839233398
10257.867669491,-35.363195,149.1654362,9.994000434875488
10258.434778344,-35.3631952,149.1654295,9.991000175476074
10259.490251766,-35.363195499999996,149.1654211,9.98900032043457
10260.299515657,-35.3631956,149.1654111,9.987000465393066
10260.768290572,-35.3631956,149.1653993,9.986000061035156
10261.41869244,-35.3631957,149.16538599999998,9.986000061035156
10262.014305133,-35.3631956,149.1653713,9.988000869750977
10262.512586921,-35.3631956,149.16535539999998,9.991000175476074
10263.13958311,-35.3631956,149.16533859999998,9.995000839233398
10263.758819502,-35.363195499999996,149.165321,9.998000144958496
10264.439349524,-35.363195399999995,149.1653028,10.00200080871582
10265.087138395,-35.3631953,149.16528409999998,10.006000518798828
10265.7853859,-35.3631952,149.1652652,10.009000778198242
10266.577061658,-35.3631952,149.16524619999998,10.011000633239746
10267.318233426,-35.3631952,149.16522709999998,10.01300048828125
10268.183270034,-35.3631951,149.1652082,10.01400089263916
10268.950600263,-35.3631951,149.16518929999998,10.01400089263916
10270.001026771,-35.3631951,149.1651708,10.01400089263916
10270.837144493,-35.3631951,149.1651527,10.01400089263916
10271.650163672,-35.3631952,149.16513519999998,10.01400089263916
10272.345427238,-35.3631952,149.1651186,10.01400089263916
10273.209935685,-35.3631952,149.1651029,10.01300048828125
10273.850151179,-35.3631952,149.16508829999998,10.01200008392334
10274.57159332,-35.3631952,149.1650752,10.010000228881836
10275.287332,-35.3631952,149.1650635,10.008000373840332
10276.067555324,-35.3631952,149.1650535,10.006000518798828
10276.772937183,-35.3631952,149.16504519999998,10.003000259399414
10277.469901476,-35.3631952,149.1650387,9.998000144958496
10278.176181257,-35.3631951,149.16503369999998,9.993000030517578
10278.908803274,-35.363194899999996,149.16502989999998,9.98900032043457
10279.683596707,-35.3631944,149.1650273,9.986000061035156
10280.556274235,-35.3631934,149.16502549999998,9.985000610351562
10281.272356479,-35.363191799999996,149.1650244,9.984000205993652
10282.106719145,-35.3631897,149.1650238,9.983000755310059
10282.838941035,-35.3631871,149.16502359999998,9.985000610351562
10283.520254099,-35.3631844,149.16502359999998,9.987000465393066
10284.275047236,-35.3631816,149.16502359999998,9.98900032043457
10284.978220026,-35.3631788,149.1650235,9.991000175476074
10285.757636627,-35.3631761,149.1650234,9.992000579833984
10286.638095823,-35.3631737,149.1650234,9.994000434875488
10287.396855142,-35.3631715,149.16502359999998,9.996000289916992
10287.699917205,-35.3631698,149.1650245,9.998000144958496
10287.999080206,-35.363168699999996,149.1650261,9.999000549316406
10288.30409325,-35.363168099999996,149.1650286,9.999000549316406
10288.599476443,-35.363168,149.1650323,9.999000549316406
10288.908459429,-35.363168099999996,149.1650372,9.998000144958496
